"","Latitude","Longitude","Elevation","Category7","Category10","AcousticDiversity","AcousticEveness","BioAcoustic","SoundscapeSaturation","EntropyOfVarianceSpectrum","AcousticComplexity","TemporalEntropy","EventsPerSecond","Aburria_aburri","Accipiter_bicolor","Amazilia_amabilis","Amazilia_franciae","Amazilia_rosenbergi","Amazilia_tzacatl","Amazona_autumnalis","Amazona_farinosa","Amblycercus_holosericeus","Ampelioides_tschudii","Anabacerthia_variegaticeps","Androdon_aequatorialis","Anthracothorax_nigricollis","Ara_ambiguus","Ara_severus","Aramides_wolfi","Arremon_aurantiirostris","Arremonops_conirostris","Neochelidon_tibialis","Attila_spadiceus","Attila_torridus","Aulacorhynchus_haematopygus","Automolus_ochrolaemus","Hyloctistes_subulatus","Baryphthengus_martii","Bubulcus_ibis","Buteo_brachyurus","Buteo_nitidus","Cacicus_cela","Cacicus_uropygialis","Campephilus_gayaquilensis","Campephilus_haematogaster","Camptostoma_obsoletum","Campylorhamphus_pusillus","Campylorhamphus_trochilirostris","Campylorhynchus_zonatus","Thryothorus_leucopogon","Thryothorus_nigricapillus","Capito_squamatus","Capsiempis_flaveola","Wilsonia_canadensis","Catharus_ustulatus","Celeus_loricatus","Cephalopterus_penduliger","Pipra_mentalis","Cercomacra_tyrannina","Chaetura_cinereiventris","Chaetura_spinicaudus","Chlorophanes_spiza","Chlorophonia_flavirostris","Chlorospingus_canigularis","Chlorospingus_flavigularis","Chlorospingus_flavovirens","Chlorothraupis_olivacea","Chlorothraupis_stolzmanni","Chondrohierax_uncinatus","Chrysothlypis_salmoni","Strix_nigrolineata","Strix_virgata","Claravis_pretiosa","Automolus_rubiginosus","Cnipodectes_subbrunneus","Coereba_flaveola","Colaptes_rubiginosus","Colonia_colonus","Columbina_buckleyi","Conopias_albovittatus","Contopus_cooperi","Contopus_sordidulus","Contopus_virens","Coragyps_atratus","Cranioleuca_erythrops","Crax_rubra","Crotophaga_ani","Leucopternis_plumbeus","Xenopipo_holochlora","Crypturellus_berlepschi","Crypturellus_soui","Cyanerpes_caeruleus","Cyanocompsa_cyanoides","Cymbilaimus_lineatus","Cyphorhinus_phaeocephalus","Dacnis_berlepschi","Dacnis_cayana","Dacnis_lineata","Dacnis_venusta","Damophila_julie","Dendrocincla_fuliginosa","Dendrocolaptes_sanctithomae","Dives_warszewiczi","Dryocopus_lineatus","Dysithamnus_mentalis","Dysithamnus_puncticeps","Elaenia_flavogaster","Elanoides_forficatus","Electron_platyrhynchum","Empidonax_alnorum","Empidonax_virescens","Epinecrophylla_fulviventris","Eubucco_bourcierii","Terenura_callinota","Euphonia_fulvicrissa","Euphonia_laniirostris","Euphonia_minuta","Euphonia_saturata","Euphonia_xanthogaster","Eutoxeres_aquila","Falco_rufigularis","Florisuga_mellivora","Fluvicola_nengeta","Formicarius_nigricapillus","Forpus_coelestis","Furnarius_leucopus","Galbula_ruficauda","Gallinula_chloropus","Geothlypis_semiflava","Geotrygon_montana","Geotrygon_saphirina","Geranospiza_caerulescens","Glaucidium_peruanum","Glaucis_aeneus","Glyphorynchus_spirurus","Grallaria_guatimalensis","Gymnopithys_leucaspis","Myrmeciza_immaculata","Harpagus_bidentatus","Heliodoxa_jacula","Heliomaster_longirostris","Heliothryx_barroti","Hemithraupis_guira","Henicorhina_leucosticta","Herpetotheres_cachinnans","Heterospingus_xanthopygius","Hylopezus_perspicillatus","Hylophylax_naevioides","Icterus_mesomelas","Ictinia_plumbea","Jacamerops_aureus","Laterallus_albigularis","Legatus_leucophaius","Lepidocolaptes_souleyetii","Lepidothrix_coronata","Leptodon_cayanensis","Leptopogon_superciliaris","Leptotila_pallida","Leptotila_verreauxi","Geotrygon_veraguensis","Leucopternis_semiplumbeus","Lipaugus_unirufus","Lophotriccus_pileatus","Malacoptila_panamensis","Manacus_manacus","Masius_chrysopterus","Megaceryle_torquata","Megarynchus_pitangua","Megascops_guatemalae","Melanerpes_pucherani","Micrastur_plumbeus","Micrastur_ruficollis","Micrastur_semitorquatus","Microbates_cinereiventris","Microcerculus_marginatus","Micromonacha_lanceolata","Microrhopias_quixensis","Mionectes_oleagineus","Mionectes_olivaceus","Mitrephanes_phaeocercus","Mitrospingus_cassinii","Molothrus_bonariensis","Momotus_momota","Leucopternis_princeps","Myiarchus_tuberculifer","Myiobius_atricaudus","Myiobius_sulphureipygius","Myiodynastes_maculatus","Myiopagis_caniceps","Myiopagis_subplacens","Myiopagis_viridicata","Myiophobus_fasciatus","Myiornis_atricapillus","Basileuterus_chrysogaster","Phaeothlypis_fulvicauda","Myiotriccus_ornatus","Myiozetetes_cayanensis","Myiozetetes_granadensis","Myiozetetes_similis","Myrmotherula_axillaris","Myrmotherula_ignota","Myrmotherula_pacifica","Myrmotherula_schisticolor","Neomorphus_radiolosus","Notharchus_hyperrhynchus","Notharchus_pectoralis","Notharchus_tectus","Nyctibius_griseus","Nyctidromus_albicollis","Nyctiphrynus_rosenbergi","Nystalus_radiatus","Odontophorus_erythrops","Odontorchilus_branickii","Ornithion_brunneicapillus","Ortalis_erythroptera","Pachyramphus_albogriseus","Pachyramphus_cinnamomeus","Pachyramphus_homochrous","Pachyramphus_spodiurus","Hylophilus_decurtatus","Panyptila_cayennensis","Passer_domesticus","Patagioenas_cayennensis","Patagioenas_goodsoni","Patagioenas_speciosa","Patagioenas_subvinacea","Penelope_ortoni","Penelope_purpurascens","Phaenostictus_mcleannani","Phaethornis_striigularis","Phaethornis_yaruqui","Phyllomyias_griseiceps","Piaya_cayana","Piculus_litae","Picumnus_olivaceus","Pionus_chalcopterus","Pionus_menstruus","Piranga_rubra","Pittasoma_rufopileatum","Platyrinchus_coronatus","Platyrinchus_mystaceus","Myrmeciza_exsul","Polioptila_plumbea","Polioptila_schistaceigula","Porphyrio_martinica","Premnoplex_brunnescens","Progne_chalybea","Psarocolius_wagleri","Aratinga_erythrogenys","Pteroglossus_torquatus","Pulsatrix_perspicillata","Pygochelidon_cyanoleuca","Pyrilia_pulchra","Pyrocephalus_rubinus","Pyrrhura_melanura","Querula_purpurata","Ramphastos_ambiguus","Ramphastos_brevis","Ramphocaenus_melanurus","Ramphocelus_flammigerus","Rhynchocyclus_pacificus","Rhynchortyx_cinctus","Rhytipterna_holerythra","Rostrhamus_sociabilis","Buteo_magnirostris","Saltator_atripennis","Saltator_grossus","Saltator_maximus","Sapayoa_aenigma","Schiffornis_turdina","Sclerurus_guatemalensis","Sclerurus_mexicanus","Scytalopus_chocoensis","Parula_pitiayumi","Myrmeciza_berlepschi","Myrmeciza_nigricauda","Sirystes_albogriseus","Sittasomus_griseicapillus","Carduelis_xanthogastra","Spizaetus_ornatus","Spizaetus_tyrannus","Oryzoborus_angolensis","Sporophila_corvina","Oryzoborus_crassirostris","Oryzoborus_funereus","Sporophila_nigricollis","Stelgidopteryx_ruficollis","Streptoprocne_zonaris","Synallaxis_brachyura","Tachyphonus_delatrii","Tachyphonus_luctuosus","Tachyphonus_rufus","Tangara_cyanicollis","Tangara_florida","Tangara_gyrola","Tangara_icterocephala","Tangara_johannae","Tangara_larvata","Tangara_lavinia","Tangara_palmeri","Tapera_naevia","Taraba_major","Terenotriccus_erythrurus","Tersina_viridis","Thalurania_colombica","Thamnistes_anabatinus","Thamnophilus_atrinucha","Thraupis_episcopus","Thraupis_palmarum","Threnetes_ruckeri","Tiaris_obscurus","Tiaris_olivaceus","Tinamus_major","Tityra_inquisitor","Tityra_semifasciata","Todirostrum_cinereum","Todirostrum_nigriceps","Tolmomyias_assimilis","Touit_dilectissimus","Troglodytes_aedon","Trogon_caligatus","Trogon_chionurus","Trogon_collaris","Trogon_comptus","Trogon_massena","Trogon_rufus","Hylophilus_ochraceiceps","Turdus_assimilis","Turdus_maculirostris","Turdus_obsoletus","Tyrannulus_elatus","Tyrannus_melancholicus","Tyrannus_niveigularis","Vanellus_chilensis","Veniliornis_callonotus","Veniliornis_kirkii","Vireo_olivaceus","Vireolanius_leucotis","Volatinia_jacarina","Xenerpestes_minlosi","Xenops_minutus","Xenops_rutilans","Xiphorhynchus_erythropygius","Xiphorhynchus_lachrymosus","Zimmerius_albigularis","Zimmerius_chrysops","Zonotrichia_capensis","Color","TD_q0_est_Axis1","TD_q0_est_Axis2","TD_q1_est_Axis1","TD_q1_est_Axis2","TD_q2_est_Axis1","TD_q2_est_Axis2","FD_q0_est_Axis1","FD_q0_est_Axis2","FD_q1_est_Axis1","FD_q1_est_Axis2","FD_q2_est_Axis1","FD_q2_est_Axis2","PD_q0_est_Axis1","PD_q0_est_Axis2","PD_q1_est_Axis1","PD_q1_est_Axis2","PD_q2_est_Axis1","PD_q2_est_Axis2"
"OG50",0.534413969,-79.14397401,316,"Oldgrowth","F_Old",5.221015377,0.418963257,103.1703273,0.570337205,0.500531417,0.424685867,0.054742724,0.544546751,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,14,0,1,0,0,0,0,0,1,0,0,1,0,1,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,"darkgreen",0.377981993689232,0.0385663719916015,0.364355088217921,0.0340377075503088,0.347993540269695,0.0366139722027159,0.0627521315492462,0.0158573926672969,0.100767834736873,0.0676680175043563,0.115111177460425,0.0587055608772169,0.222930369574727,0.0550234190137875,-0.223448152280059,-0.245854861832945,0.121353422515151,0.0273968856760312
"OG51",0.552252671,-79.13747267,228,"Oldgrowth","F_Old",5.245649609,0.413400613,436.4328807,0.859526135,0.545613342,0.433808699,0.043728034,1.219137525,0,0,0,0,6,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,1,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,2,1,2,0,0,4,0,0,1,0,8,0,0,1,0,0,3,0,0,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,1,0,3,0,0,1,2,2,1,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,0,1,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,5,0,1,0,1,2,0,0,0,1,0,0,0,0,3,0,0,0,0,1,2,2,6,9,0,0,"darkgreen",0.225255440302832,0.0348466271243442,0.228326666114073,0.0249522612899617,0.22855352343569,0.0131644336547705,0.0378556519301522,0.010233931971793,0.00118433685331976,0.0614043973354178,-0.0189884717421346,0.0588079932013178,0.12698667229126,0.0289734434725628,-0.321411484465309,0.0570052290472555,-0.0198006313074657,0.0346312314182724
"OG52",0.54574253,-79.13757074,225,"Oldgrowth","F_Old",5.053610342,0.52425911,118.0313591,0.513727097,0.451881994,0.417799023,0.01654899,0.338932292,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkgreen",0.409263842248902,-0.398534036435271,0.437361352720519,-0.333212611983417,0.457166554244463,-0.283607783683461,0.115565521409193,-0.0570113806016771,0.483403385840948,-0.0630079138126608,0.60273815548685,-0.0383580469438472,0.319041093002108,-0.332304545679438,0.475707873758233,-0.785335820057646,0.590264146140531,0.0618687954506482
"PR19",0.552738821,-79.17480114,177,"P_Reg_I","F_PReg1",5.187240595,0.438864854,127.8139602,0.507282075,0.394380832,0.434525724,0.089653323,0.269763765,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,4,0,12,0,0,0,0,1,0,0,0,2,2,0,1,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0,10,0,2,0,0,0,0,0,0,0,0,3,0,3,2,6,4,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,8,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"greenyellow",0.0175442187813953,0.154742191268714,0.00972811004664791,0.148784240664062,0.00544887697859222,0.0928488232764064,0.00433887376599007,0.0203654851856129,-0.0364995095166211,0.0394770424741495,-0.0491334644107261,0.0358866069769617,0.00851504400427932,0.0975810692148819,-0.10374458641174,0.183152106862712,-0.0484323375288349,-0.0120002741959831
"PR20",0.496644,-79.171518,540,"P_Reg_I","F_PReg1",5.277312465,0.381122485,487.1471181,0.871879941,0.482827111,0.462957283,0.080499469,1.441734871,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,5,2,0,13,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,2,4,1,5,0,6,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,1,0,1,4,0,0,0,3,0,1,1,1,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,"greenyellow",-0.301424722329493,0.206186689459741,-0.307834595630663,0.189940715429667,-0.302645066967052,0.178371811654934,-0.0589011800384532,0.0560489493815156,-0.096097342532225,-0.0658511989126088,-0.103058672939159,-0.056442927905945,-0.177564014960894,0.178742109249174,0.240670859206474,0.120995481812406,-0.112036910896354,-0.0140419019087404
"PR22",0.509381583,-79.20450795,400,"P_Reg_I","F_PReg1",5.150851992,0.457745546,168.1071082,0.567390079,0.468727032,0.442501864,0.069467666,0.623728919,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,7,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,17,0,10,0,0,7,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,2,0,0,2,3,1,0,6,0,0,1,0,1,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,2,0,3,0,0,1,0,1,0,4,2,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,6,1,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,"greenyellow",-0.0990135035331264,0.0150755074478545,-0.110077690123173,0.00661311017149894,-0.117167302487734,-0.0125247408650519,-0.0136701605224526,0.000407755752010719,-0.0579013004898697,0.00557675181745198,-0.075465065250016,0.00839919179178694,-0.0735765091783952,-0.014878816465841,0.0369350821994494,0.312674027814134,-0.0764359099548697,-0.0192889551332472
"PR23",0.510838861,-79.23202079,415,"P_Reg_I","F_PReg1",5.286282564,0.376796166,470.3695375,0.846973238,0.421797764,0.475423798,0.076197386,0.985267857,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,"greenyellow",-0.166453413702264,-0.270122401928886,-0.142031076244704,-0.267742821870301,-0.105978144079565,-0.273403826696923,0.00431726341303612,-0.0637341107621875,0.161916369335547,-0.143422878266883,0.21698854454448,-0.147538062755537,-0.081266383041463,-0.183118561560222,0.0675984241704188,-0.288653912755782,0.192584013726344,-0.127582316220363
"PR24",0.52084065,-79.21367372,381,"P_Reg_I","F_PReg1",5.193515442,0.434180245,149.5525449,0.707151867,0.51601214,0.441593359,0.039055222,0.808851066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15,0,12,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,1,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,2,9,0,0,"greenyellow",0.0364770512659976,-0.0640609654656885,0.0216984655796412,-0.0283063959983846,0.0125615987558185,-0.0391396557436227,0.0116089406694903,-0.0212371397900887,0.0214779445696896,-0.0114600177726077,0.0176341203939201,-0.0045902396130137,0.0209029126402446,-0.0632701041541949,-0.196168841563954,0.118532530133384,0.0237088697034159,-0.0181424309493204
"PR25",0.495578432,-79.17639714,544,"P_Reg_I","F_PReg1",5.219882167,0.421968344,204.5319723,0.676472982,0.412110458,0.476783083,0.13012925,1.176168775,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,5,0,1,0,0,0,4,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,4,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,10,0,4,0,0,8,0,0,0,0,0,0,0,0,1,2,0,1,0,0,9,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,8,0,0,1,0,12,0,0,28,0,1,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,4,0,3,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,6,3,0,0,0,2,0,0,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"greenyellow",-0.242746927642822,0.153327989823973,-0.248213103888087,0.141629431749165,-0.254943257386659,0.146404354980368,-0.0468798956308577,0.0422384232072516,-0.130260579776777,0.00327268420604255,-0.158049440801985,-0.0113828649901367,-0.138700818373697,0.119453950333842,0.250250866593404,0.182309339301032,-0.154264838501379,0.0215100283655507
"PR28",0.46443304,-79.21261308,224,"P_Reg_I","F_PReg1",5.116311173,0.483864704,127.1447545,0.493966239,0.467985961,0.431523411,0.088608162,0.440445188,0,0,0,0,2,0,3,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,8,2,0,0,0,0,0,6,1,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,2,2,1,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,2,0,2,0,0,0,1,3,0,0,0,2,0,9,0,0,0,0,0,1,0,2,0,0,1,0,0,6,18,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"greenyellow",0.163755611943558,0.0551100303637816,0.179927787814116,0.0729627480925397,0.192138171326658,0.0912705370797843,0.0264604871412412,0.011491146341379,0.0331522211550293,0.0521485148846282,0.0383174156376757,0.0553052567789357,0.0901685215801633,0.0460102480823997,-0.308275762901312,-0.0155123803079581,0.0366612535163577,0.044522266927748
